cust_no,age_gender,update_dt
03050,30대 M,20180829
03135,30대 M,20180829
03397,40대 F,20180829
03805,20대 M,20180829
03805,20대 M,20180829
03827,40대 F,20180829
03828,30대 F,20180829
04233,30대 F,20180829
04299,20대 F,20180829
04355,20대 F,20180829
04413,40대 M,20180829
04743,40대 M,20180829
04755,40대 F,20180829
04913,30대 F,20180829
05052,20대 F,20180829
05077,20대 M,20180829
05213,20대 M,20180829
05230,30대 F,20180829
05413,50대이상 M,20180829
05589,30대 F,20180829
05831,40대 M,20180829
06346,40대 F,20180829
06378,30대 F,20180829
06422,50대이상 M,20180829
06422,50대이상 M,20180829
07058,30대 M,20180829
07240,40대 M,20180829
07293,40대 F,20180829
07737,20대 F,20180829
07850,20대 M,20180829
08115,20대 M,20180829
08139,50대이상 M,20180829
08204,40대 M,20180829
08462,30대 F,20180829
08684,30대 F,20180829
08684,30대 F,20180829
08825,30대 F,20180829
08834,30대 F,20180829
08834,30대 F,20180829
08994,30대 F,20180829
09114,20대 M,20180829
09182,30대 M,20180829
09421,40대 M,20180829
09464,30대 F,20180829
09483,40대 M,20180829
09517,50대이상 M,20180829
09619,30대 F,20180829
09644,30대 M,20180829
09644,30대 M,20180829
09933,30대 F,20180829
10125,40대 M,20180829
10149,30대 F,20180829
10644,30대 M,20180829
10729,30대 F,20180829
10781,40대 M,20180829
10863,20대 M,20180829
11680,30대 M,20180829
11680,30대 M,20180829
11867,30대 F,20180829
11867,30대 F,20180829
11881,40대 M,20180829
12082,30대 F,20180829
12414,40대 F,20180829
12456,40대 M,20180829
12456,40대 M,20180829
12538,20대 F,20180829
12627,20대 M,20180829
12661,40대 M,20180829
13073,30대 F,20180829
13211,20대 M,20180829
13354,40대 F,20180829
13467,30대 F,20180829
13467,30대 F,20180829
13552,50대이상 M,20180829
13677,40대 M,20180829
13677,40대 M,20180829
14179,20대 F,20180829
14331,30대 M,20180829
14603,30대 M,20180829
14746,40대 M,20180829
14981,30대 F,20180829
15014,30대 F,20180829
15097,50대이상 M,20180829
15147,30대 F,20180829
15147,30대 F,20180829
15211,30대 F,20180829
15242,40대 M,20180829
15556,40대 F,20180829
15609,30대 M,20180829
15939,20대 M,20180829
16093,30대 M,20180829
16493,50대이상 M,20180829
16659,20대 F,20180829
16675,40대 F,20180829
16675,40대 F,20180829
16675,40대 F,20180829
16684,30대 F,20180829
17224,40대 M,20180829
17354,30대 F,20180829
17744,20대 F,20180829
17788,30대 M,20180829
17788,30대 M,20180829
17792,20대 F,20180829
17933,50대이상 M,20180829
18024,40대 M,20180829
18394,30대 F,20180829
00190,30대 M,20180829
00190,30대 M,20180829
00612,40대 M,20180829
00681,40대 M,20180829
01199,20대 M,20180829
01501,40대 M,20180829
01547,30대 F,20180829
01805,30대 F,20180829
02348,30대 M,20180829
02778,50대이상 M,20180829
02922,30대 F,20180829
03248,20대 M,20180829
03321,30대 M,20180829
03489,40대 F,20180829
03617,20대 F,20180829
04089,20대 M,20180829
04360,50대이상 M,20180829
04509,30대 F,20180829
04991,30대 M,20180829
05307,30대 F,20180829
05307,30대 F,20180829
05353,50대이상 M,20180829
05701,40대 M,20180829
05701,40대 M,20180829
05751,30대 F,20180829
05760,30대 M,20180829
05956,40대 F,20180829
05956,40대 F,20180829
06388,40대 M,20180829
06534,30대 F,20180829
06679,40대 M,20180829
06839,30대 M,20180829
06996,20대 M,20180829
07056,40대 M,20180829
07056,40대 M,20180829
07929,30대 F,20180829
08035,50대이상 M,20180829
08084,30대 F,20180829
08134,30대 F,20180829
08146,40대 M,20180829
08322,30대 F,20180829
08322,30대 F,20180829
08533,30대 M,20180829
08556,30대 F,20180829
08943,30대 M,20180829
08943,30대 M,20180829
08974,40대 F,20180829
09022,30대 F,20180829
09560,50대이상 M,20180829
09803,30대 M,20180829
09921,30대 F,20180829
09949,20대 M,20180829
10170,20대 M,20180829
10245,30대 M,20180829
10252,40대 F,20180829
10352,40대 F,20180829
10622,40대 F,20180829
10745,30대 F,20180829
10881,50대이상 M,20180829
10968,40대 F,20180829
10974,30대 F,20180829
11106,30대 F,20180829
11438,50대이상 M,20180829
11996,50대이상 M,20180829
11998,30대 M,20180829
12231,50대이상 M,20180829
12231,50대이상 M,20180829
12247,20대 M,20180829
12353,40대 F,20180829
12403,50대이상 M,20180829
12519,20대 M,20180829
12550,30대 M,20180829
12744,30대 F,20180829
12841,40대 F,20180829
12861,30대 F,20180829
13005,30대 F,20180829
13105,50대이상 M,20180829
13303,20대 F,20180829
13718,30대 F,20180829
13889,40대 M,20180829
13947,20대 F,20180829
13964,30대 F,20180829
14517,40대 M,20180829
14672,20대 F,20180829
14718,20대 M,20180829
14718,20대 M,20180829
15056,40대 F,20180829
15330,30대 M,20180829
15902,40대 F,20180829
15916,30대 F,20180829
15916,30대 F,20180829
15964,30대 F,20180829
16077,50대이상 M,20180829
16085,30대 M,20180829
16194,30대 M,20180829
16361,40대 F,20180829
16752,30대 F,20180829
16920,40대 M,20180829
17083,20대 M,20180829
17083,20대 M,20180829
17083,20대 M,20180829
17083,20대 M,20180829
17199,30대 F,20180829
17199,30대 F,20180829
17419,20대 F,20180829
17783,50대이상 M,20180829
17896,30대 F,20180829
18466,40대 F,20180829
18466,40대 F,20180829
18579,40대 F,20180829
18666,40대 M,20180829
18915,20대 M,20180829
00411,30대 F,20180829
00572,40대 F,20180829
00818,20대 M,20180829
00862,20대 F,20180829
01263,50대이상 M,20180829
01347,40대 M,20180829
01494,40대 M,20180829
01743,30대 F,20180829
02043,50대이상 M,20180829
02132,20대 F,20180829
02161,30대 F,20180829
02393,40대 F,20180829
02412,40대 M,20180829
02412,40대 M,20180829
02596,30대 F,20180829
02783,20대 M,20180829
02813,30대 F,20180829
03012,20대 F,20180829
03032,30대 F,20180829
03086,30대 F,20180829
03170,40대 M,20180829
03448,30대 F,20180829
03448,30대 F,20180829
03448,30대 F,20180829
03521,40대 F,20180829
03938,30대 F,20180829
03955,20대 M,20180829
04073,30대 F,20180829
04168,40대 F,20180829
04168,40대 F,20180829
05057,30대 F,20180829
05195,30대 F,20180829
05672,50대이상 M,20180829
05691,30대 F,20180829
05780,30대 F,20180829
06343,20대 M,20180829
06494,40대 M,20180829
06516,20대 F,20180829
06564,40대 M,20180829
06954,30대 F,20180829
06976,40대 M,20180829
07350,50대이상 M,20180829
07695,50대이상 M,20180829
07698,20대 M,20180829
07999,30대 F,20180829
08067,40대 M,20180829
08382,30대 F,20180829
08574,50대이상 M,20180829
08584,30대 M,20180829
08883,30대 F,20180829
09129,30대 F,20180829
09279,30대 F,20180829
09404,30대 F,20180829
09575,30대 F,20180829
09591,50대이상 M,20180829
09759,20대 F,20180829
09888,30대 M,20180829
09983,30대 M,20180829
10465,30대 M,20180829
10542,40대 M,20180829
10615,30대 F,20180829
10707,20대 M,20180829
11291,40대 M,20180829
11400,30대 F,20180829
11478,50대이상 M,20180829
11601,40대 M,20180829
11601,40대 M,20180829
11635,30대 M,20180829
11759,30대 F,20180829
11869,50대이상 M,20180829
12115,40대 F,20180829
12170,30대 F,20180829
12468,30대 F,20180829
12548,40대 F,20180829
12642,40대 M,20180829
12750,30대 M,20180829
12750,30대 M,20180829
13125,30대 F,20180829
13305,40대 M,20180829
13384,50대이상 M,20180829
13566,20대 F,20180829
13840,40대 M,20180829
13937,40대 F,20180829
13984,50대이상 M,20180829
13984,50대이상 M,20180829
14160,30대 F,20180829
14599,40대 F,20180829
14916,30대 F,20180829
15004,30대 M,20180829
15027,50대이상 M,20180829
15031,40대 M,20180829
15039,50대이상 M,20180829
15039,50대이상 M,20180829
15074,20대 M,20180829
15113,40대 M,20180829
15154,30대 M,20180829
15428,40대 M,20180829
15970,30대 F,20180829
15990,30대 F,20180829
16230,30대 F,20180829
16269,30대 F,20180829
16292,30대 M,20180829
16664,40대 M,20180829
16724,30대 M,20180829
17581,40대 M,20180829
17645,20대 F,20180829
17666,40대 F,20180829
18083,40대 M,20180829
18131,50대이상 M,20180829
18387,50대이상 M,20180829
18600,20대 M,20180829
18672,20대 M,20180829
18744,50대이상 M,20180829
00143,30대 F,20180829
00225,20대 M,20180829
00254,20대 F,20180829
00828,40대 F,20180829
00944,30대 F,20180829
01020,20대 F,20180829
01020,20대 F,20180829
01020,20대 F,20180829
01103,20대 M,20180829
01186,30대 F,20180829
01255,40대 M,20180829
01557,50대이상 M,20180829
01986,50대이상 M,20180829
02203,30대 F,20180829
02203,30대 F,20180829
02323,50대이상 M,20180829
02486,30대 F,20180829
02523,30대 F,20180829
02546,30대 F,20180829
02594,40대 F,20180829
02858,40대 M,20180829
03152,20대 F,20180829
04156,30대 F,20180829
04245,40대 F,20180829
04350,20대 M,20180829
04376,50대이상 M,20180829
04447,30대 F,20180829
04562,20대 M,20180829
04562,20대 M,20180829
04620,40대 F,20180829
05390,30대 F,20180829
05461,50대이상 M,20180829
05461,50대이상 M,20180829
05943,50대이상 M,20180829
06161,50대이상 M,20180829
06456,20대 F,20180829
06460,30대 F,20180829
07050,20대 F,20180829
07152,40대 F,20180829
07186,30대 F,20180829
07295,40대 M,20180829
07378,40대 M,20180829
07494,50대이상 M,20180829
07705,40대 M,20180829
07705,40대 M,20180829
07836,30대 F,20180829
07886,30대 F,20180829
07890,40대 M,20180829
08152,40대 F,20180829
08242,50대이상 M,20180829
08306,40대 F,20180829
08311,40대 F,20180829
08986,40대 M,20180829
09009,30대 M,20180829
09138,30대 F,20180829
09138,30대 F,20180829
09397,20대 M,20180829
09418,40대 M,20180829
09500,50대이상 M,20180829
09768,40대 F,20180829
10008,50대이상 M,20180829
10070,50대이상 M,20180829
10303,40대 F,20180829
10529,30대 M,20180829
10669,20대 F,20180829
10878,30대 F,20180829
11073,30대 F,20180829
11133,30대 F,20180829
11192,40대 F,20180829
11228,40대 F,20180829
11263,30대 F,20180829
11326,40대 M,20180829
11721,30대 M,20180829
12140,40대 M,20180829
12150,40대 M,20180829
12258,50대이상 M,20180829
12413,30대 F,20180829
12486,50대이상 M,20180829
12531,30대 F,20180829
12644,50대이상 M,20180829
12644,50대이상 M,20180829
13023,30대 F,20180829
13071,30대 M,20180829
13184,30대 F,20180829
13511,40대 M,20180829
13529,20대 F,20180829
13584,20대 F,20180829
13590,20대 F,20180829
13755,20대 F,20180829
13770,20대 M,20180829
14197,30대 F,20180829
14285,30대 F,20180829
14377,50대이상 M,20180829
14739,30대 F,20180829
14858,20대 F,20180829
14934,30대 F,20180829
15079,30대 M,20180829
15540,50대이상 M,20180829
15917,20대 F,20180829
16409,20대 M,20180829
16409,20대 M,20180829
16903,40대 F,20180829
17006,30대 F,20180829
17125,20대 M,20180829
17593,40대 M,20180829
17722,20대 F,20180829
17747,40대 M,20180829
17842,50대이상 M,20180829
17907,20대 F,20180829
17907,20대 F,20180829
17918,20대 F,20180829
18172,30대 F,20180829
18816,30대 F,20180829
18829,20대 M,20180829
18880,40대 M,20180829
19083,50대이상 M,20180829
00364,50대이상 M,20180829
00507,50대이상 M,20180829
00761,50대이상 M,20180829
00761,50대이상 M,20180829
00788,30대 F,20180829
00806,40대 M,20180829
00890,30대 M,20180829
01034,30대 F,20180829
01112,50대이상 M,20180829
01112,50대이상 M,20180829
01496,30대 M,20180829
01698,40대 M,20180829
01989,30대 F,20180829
02095,40대 F,20180829
02227,40대 M,20180829
02227,40대 M,20180829
02612,30대 F,20180829
02650,30대 F,20180829
02816,20대 M,20180829
02899,50대이상 M,20180829
02929,30대 F,20180829
03006,50대이상 M,20180829
03038,40대 M,20180829
03147,40대 F,20180829
03395,30대 F,20180829
03395,30대 F,20180829
03395,30대 F,20180829
03483,30대 F,20180829
03597,30대 F,20180829
03808,50대이상 M,20180829
03811,30대 F,20180829
03854,30대 F,20180829
03854,30대 F,20180829
04076,30대 F,20180829
04157,40대 M,20180829
04251,20대 M,20180829
04457,20대 F,20180829
04457,20대 F,20180829
04503,50대이상 M,20180829
04503,50대이상 M,20180829
04882,30대 M,20180829
05494,20대 F,20180829
05738,50대이상 M,20180829
05932,40대 M,20180829
06196,40대 M,20180829
06726,20대 M,20180829
07185,50대이상 M,20180829
07209,20대 F,20180829
07431,30대 M,20180829
07673,30대 M,20180829
07673,30대 M,20180829
07750,30대 F,20180829
08512,40대 F,20180829
08532,50대이상 M,20180829
08695,40대 M,20180829
08857,20대 M,20180829
08885,30대 M,20180829
09000,50대이상 M,20180829
09283,20대 M,20180829
09304,30대 F,20180829
09739,40대 M,20180829
09893,40대 F,20180829
10053,40대 M,20180829
10182,40대 F,20180829
10422,30대 F,20180829
10567,20대 M,20180829
10567,20대 M,20180829
10667,30대 F,20180829
10858,40대 F,20180829
10864,20대 M,20180829
10940,30대 F,20180829
11298,40대 F,20180829
11445,40대 F,20180829
11555,30대 M,20180829
11654,40대 M,20180829
12119,40대 M,20180829
12502,50대이상 M,20180829
12503,40대 F,20180829
12788,50대이상 M,20180829
12830,20대 M,20180829
12868,20대 F,20180829
12973,30대 M,20180829
13104,30대 M,20180829
13550,30대 M,20180829
13693,30대 F,20180829
13717,30대 F,20180829
14053,20대 M,20180829
14509,30대 F,20180829
14659,20대 F,20180829
15237,40대 M,20180829
15890,30대 F,20180829
16427,30대 F,20180829
16612,30대 F,20180829
16742,40대 M,20180829
16764,50대이상 M,20180829
16914,40대 F,20180829
17230,40대 M,20180829
17230,40대 M,20180829
17756,30대 M,20180829
17775,50대이상 M,20180829
17775,50대이상 M,20180829
17778,30대 M,20180829
18062,50대이상 M,20180829
18277,20대 F,20180829
18343,40대 F,20180829
18343,40대 F,20180829
18620,20대 F,20180829
00002,40대 M,20180829
00163,40대 F,20180829
00172,20대 F,20180829
00346,30대 F,20180829
00355,30대 F,20180829
00579,30대 F,20180829
00579,30대 F,20180829
00621,30대 F,20180829
00958,30대 F,20180829
00989,50대이상 M,20180829
01030,40대 F,20180829
01399,40대 F,20180829
01399,40대 F,20180829
01532,20대 M,20180829
01645,30대 F,20180829
01704,30대 F,20180829
01893,30대 M,20180829
02012,30대 M,20180829
02367,30대 M,20180829
02367,30대 M,20180829
02617,20대 M,20180829
02618,30대 M,20180829
02664,50대이상 M,20180829
02777,30대 F,20180829
02957,30대 M,20180829
03203,20대 M,20180829
03203,20대 M,20180829
03406,50대이상 M,20180829
03780,50대이상 M,20180829
03909,40대 M,20180829
04323,30대 M,20180829
04442,30대 M,20180829
04442,30대 M,20180829
04594,50대이상 M,20180829
04711,20대 M,20180829
04866,20대 F,20180829
04906,30대 M,20180829
04952,50대이상 M,20180829
05574,40대 M,20180829
05748,30대 F,20180829
05964,30대 F,20180829
05964,30대 F,20180829
06052,40대 F,20180829
06052,40대 F,20180829
06052,40대 F,20180829
06662,40대 F,20180829
07022,50대이상 M,20180829
07371,30대 M,20180829
07371,30대 M,20180829
07637,30대 M,20180829
07657,30대 F,20180829
07747,30대 F,20180829
07747,30대 F,20180829
07912,30대 F,20180829
07938,30대 M,20180829
08523,30대 F,20180829
08694,20대 M,20180829
08790,50대이상 M,20180829
09583,40대 M,20180829
10468,30대 M,20180829
10550,20대 F,20180829
10790,20대 M,20180829
10928,30대 F,20180829
10934,30대 F,20180829
11019,40대 M,20180829
11034,20대 M,20180829
11085,20대 M,20180829
11194,40대 F,20180829
11507,30대 F,20180829
11576,30대 F,20180829
11665,30대 F,20180829
11822,20대 F,20180829
12165,40대 F,20180829
12415,30대 F,20180829
12656,30대 M,20180829
12808,40대 M,20180829
12808,40대 M,20180829
12883,40대 M,20180829
12883,40대 M,20180829
12898,40대 M,20180829
12898,40대 M,20180829
13443,30대 F,20180829
13591,20대 F,20180829
13639,30대 M,20180829
13700,30대 M,20180829
13719,40대 M,20180829
14030,30대 F,20180829
14212,40대 M,20180829
14228,30대 M,20180829
14642,30대 M,20180829
14741,20대 M,20180829
15193,40대 M,20180829
15675,40대 M,20180829
15675,40대 M,20180829
16634,40대 F,20180829
16908,50대이상 M,20180829
16975,30대 F,20180829
17422,20대 M,20180829
17430,30대 M,20180829
17708,40대 M,20180829
17976,30대 F,20180829
18087,50대이상 M,20180829
18252,30대 M,20180829
18281,30대 F,20180829
18576,50대이상 M,20180829
00017,20대 F,20180829
00334,40대 M,20180829
00358,40대 M,20180829
00359,30대 F,20180829
00429,40대 F,20180829
00466,30대 F,20180829
00497,40대 M,20180829
00693,40대 M,20180829
00800,30대 M,20180829
00853,20대 F,20180829
00906,40대 M,20180829
00906,40대 M,20180829
00906,40대 M,20180829
01053,50대이상 M,20180829
01099,30대 F,20180829
01099,30대 F,20180829
01240,40대 F,20180829
01240,40대 F,20180829
01540,40대 F,20180829
01907,40대 M,20180829
01907,40대 M,20180829
02672,30대 F,20180829
02702,50대이상 M,20180829
02839,30대 M,20180829
03234,30대 F,20180829
03258,30대 M,20180829
03307,30대 F,20180829
03424,40대 F,20180829
04099,40대 F,20180829
04342,40대 M,20180829
04431,50대이상 M,20180829
04939,40대 M,20180829
05249,30대 F,20180829
05489,30대 F,20180829
05562,30대 F,20180829
05562,30대 F,20180829
05793,50대이상 M,20180829
06148,30대 F,20180829
06697,30대 F,20180829
06828,30대 F,20180829
07436,40대 M,20180829
07470,30대 M,20180829
07556,40대 F,20180829
07556,40대 F,20180829
07613,30대 F,20180829
07613,30대 F,20180829
07613,30대 F,20180829
07707,20대 F,20180829
07707,20대 F,20180829
08151,20대 F,20180829
08424,20대 M,20180829
08518,30대 M,20180829
08836,30대 F,20180829
09732,40대 M,20180829
10155,40대 F,20180829
10232,40대 F,20180829
10438,40대 M,20180829
10445,30대 M,20180829
10548,40대 F,20180829
10722,40대 M,20180829
10785,50대이상 M,20180829
10785,50대이상 M,20180829
11010,30대 F,20180829
11199,40대 F,20180829
11331,50대이상 M,20180829
11537,30대 F,20180829
11570,40대 M,20180829
11637,20대 M,20180829
11659,30대 F,20180829
11991,40대 F,20180829
12109,30대 M,20180829
12222,20대 F,20180829
12397,30대 F,20180829
12578,50대이상 M,20180829
12687,30대 M,20180829
12692,40대 M,20180829
12698,30대 F,20180829
13143,40대 M,20180829
13168,30대 F,20180829
13178,40대 F,20180829
13865,30대 M,20180829
14013,30대 M,20180829
14071,30대 F,20180829
14076,20대 F,20180829
14431,40대 M,20180829
14747,40대 F,20180829
14868,40대 M,20180829
15135,30대 M,20180829
15205,30대 M,20180829
15259,40대 F,20180829
15391,40대 M,20180829
15667,40대 M,20180829
15682,20대 M,20180829
